'591902696925364224',"more than people killed in powerful nepal earthquake say government officials and police"
'592749993414504448',"#tytlive guess we should be thankful #bieber wasn arrested so the corp msm didn break into #breakingnews on #nepalearthquake"
'592749998816780288',"sun has struck nepal and andrew chan and the issue \nintegrity zero lol\n#auspol"
'592750005196296195',"jesus christ stop being so fucking perfect"
'592750034732634112',"see god in baltimore in nepal in ferguson in every face see love one another as have loved you"
'592750037110751232',"big aftershocks in nepal could persist for years aftershocks following saturday magnitude quake in nepal are"
'592750051262337025',"the bruce jenner news is step towards de stigmatising an entire community? its news can compare it to nepal like that"
'592750051283312640',"you re an angel"
'592750058321354752',"twisted"
'592750110762733568',"plibersek should do more to help our farmers australia should do more to help nepal plibersek says via"
'592750132204052480',"clintonfoundation do think can spare some of tht charitable skim salaries travel bonuses amp send it to nepal? #specialreport"
'592750209127555073',"why does today give pages to the westerners stuck on everest but very little about the rest of #nepal? only day if it was la"
'592750224457728002',"#nepal tibet may be in conflict with muslim ideals but they are human beings too under oppression from #china"
'592750236319260673',"heartbreaking"
'592750256619704322',"#nepalearthquake what the thousands of victims share is that they are poor natural disaster or social disaster?"
'592750261564788738',"news about nepal and baltimore followed by kim kardashian? mon don diminish these topics by covering pop culture"
'592750269080969216',"changed profile picture in honour or #nepal"
'592750284759261185',"ugh listening to in the market janet parshall amp hearing updates on nepal baltimore amp saeed abedini amp other americans in iran"
'592750302668988416',"#nepalearthquake prayers god is with you all"
'592750401071542274',"prayers for nepal and baltimore"
'592750551785447424',"so sad to see the pictures coming out of kathmandu amazing places we visited just few months ago now badly damaged or destroyed"
'592750585046245376',"the daily links baltimore nepal and the undefeated from baltimore city paper freddie gray protests the"
'592750598807760897',"#prayfornepal#help#nepal"
'592750669364338688',"heard from my cousin in nepal phew"
'592750721122041856',"to everyone in #kathmandu"
'592750748473106434',"props to these incredible streamers what charitable bunch of folks lt"
'592750943868956672',"nobody cares about nepal but all tweeting about #praybaltimore?"
'592750967881375744',"nepal donation"
'592751128904884224',"attn home phone amp customers all calls to #nepal are free through more"
'592751185154732032',"prayers for #nepal and #baltimore"
'592751228830019584',"thank you so muchy toure amazing"
'592751411613544449',"can sleep am worrying ??? #nepalquake"
'592751517393879040',"wonder if ukip would cut this along with other foreign aid?"
'592751543809679360',"natural disastrous world what are you coming to? it makes me tear bit that all these innocent people lost their lives #nepal #avalanche"
'592751592090300416',"dont rush to nepal to help read this first claire bennett #nepalearthquake"
'592751606183100417',"have so many social justice issues to yell about today #sb #baltimoreriots #nepalearthquake"
'592751667382198272',"landon chapman article regarding the nepal tweet situation via"
'592751721228677120',"this"
'592751808084373505',"what tragedy so many lives lost"
'592751819245355009',"so nice to see the city of baltimore come together and do whatever the hell it takes to get their hands on food to send nepal quake victims"
'592751829060079616',"tragedies in nepal amp indon have correctly bumped #turc out of news pulled their journo off #turc to do nepal related story"
'592751860618022912',"sending prayer to the families in the #nepalearthquake"
'592751994936414208',"click here to download the find unfollower app\n\n #bestfandomca\nstart\nfans\n#bachelorette\n#gewitter\n#nepal\n#tpmp"
'592752042902429697',"our beloved ally amp gods chosen people rescue babies for homosexuals while leaving surrogate moms behind in the ruble"
'592752051760791553',"ladies and gentlemen your ass hole of the day"
'592752095712944130',"big aftershocks in nepal could persist for years aftershocks following saturday magnitude quake in nepal are"
'592752211718967296',"prayers for #nepalearthquake"
'592752217238671362',"prayers for nepal"
'592752239476940800',"if this is legitimate it is appallingly unethical\n#nepalearthquake #nepal #pseudoscience #medicine"
'592752301481267200',"don give prayers to nepal give money you lazy religious fucks"
'592752398956920832',"think it bit shit that britain apparently only donated million to nepal tbh"
'592752421249613824',"langley nothing as bad as this one would hope"
'592752448550350848',"per hbo vice not cent of billons went the ppl at haiti #haiti#nepal#savethepeople"
'592752459455602692',"prayers go out to nepal"
'592752536370737154',"plan to donate to nepal disaster relief but dont know which one to select via the site any thoughts on which ones best?"
'592752543337467906',"sending love and prayer for everybody in nepal"
'592752720425164802',"today am thinking of nepal and baltimore"
'592752748778672128',"this is just unbelievable"
'592752811693232128',"heart wrenching"
'592752857318858752',"nepal just stay strong"
'592752911958069249',"nepal home"
'592753080170590208',"it so heartbreaking to hear the news about #nepal and #india"
'592753148479037442',"overheard someone earlier today that said they didn understand why it was dark in nepal while it was daylight here in pa umm"
'592753184260673536',"feel sorry for those poor people in nepal \nhope help comes for them quickly"
'592753185162403843',"#nepalearthquake #baltimoreriots #cadrought #sandiego news at starts in minutes"
'592753217278255104',"most ironic tweet of even possibly of all time source #newworldnextweek #nepalearthquake"
'592753223284436992',"alumni community let spend time in prayer for nepal for baltimore for salvations peace comfort"
'592753262983516160',"unbelievable video #everest avalanche caught on camera as it sweeps camp #nepalquake"
'592753282394824704',"thinking of those in this week tragedies seated buddha nepal th at #met"
'592753297653661696',"god bless #nepalquake"
'592753309527777280',"prayers for everyone in #nepalearthquake"
'592753325545824257',"oh good lord those poor people"
'592753374765961218',"mother waits for phone call from son who is hiking in nepal year old midland native eric chaudhary nbc"
'592753387424325632',"no facebook do not want to donate to nepal does nepal want to donate to me? oh guess the feeling mutual"
'592753487387172867',"nepal and christians who preach on the backs of the dead via"
'592753508765593600',"that your main concern? what is wrong with you?"
'592753538033426432',"share the love for #nepal"
'592753594740318208',"state #dept #ids #americans #killed #in #nepal #quake |p"
'592753735484473345',"good move"
'592753753213775874',"if we had had money we would have built strong house but we had none #nepalearthquake"
'592753793076428800',"the owner of the started crying when put money in the earthquake donation box for his home country nepal so sad god bless"
'592753823988457472',"god help nepal"
'592753864220286978',"this is terrible prayers for peace"
'592753874215292930',"peace to nepal peace to baltimore be safe all"
'592753940682428417',"put down the phones and lift stones help the injured for god sake"
'592753997112602625',"tx for the follow can you ask your followers text help to to give to the #nepalearthquake appeal? tx"
'592754084844851200',"can history be rebuilt after #nepalearthquake? historic sites in rubble after #nepalquake"
'592754154667315200',"share the love for #nepal"
'592754198988611584',"good idea"
'592754202562166786',"anyone holding some bitcoin? now would be good time to use them for good cause via \n\n"
'592754274003714049',"the people of nepal"
'592754378760712193',"close to people died in nepal but you know let burn baltimore down bet my whole life saving they couldn find nepal on map"
'592754437975834624',"what devastation in nepal much prayers"
'592754504342319104',"#nepal god is with you"
'592754534453276673',"locals with loved ones in nepal speak out"
'592754568422895616',"we should be worrying about all the deaths in #nepalearthquake but no we have to worry about #baltimoreriots smh come on america"
'592754659397341184',"when you req this level of aviation expertise humbling to know it exists #gratitude #nepalearthquake"
'592754661943279616',"just gave to to support the nepal earthquake relief join me #redcross"
'592754712912486401',"now #nepal is major humanitarian crisis"
'592754944748425217',"#bestfandomca #chosenmusicawards directioners"
'592754970228830209',"what heartless bastard"
'592755038369554433',"prayers going out to all those suffering #nepalearthquake"
'592755122914107393',"#nepal please consider giving"
'592755153058541571',"#baltimore in pain #nepal in pain killer fucking robots at large sigh really feels like anyone at peace isn paying attention damn"
'592755171760984070',"it is organizations like and that make this world better place"
'592755412530782208',"download and watch"
'592755713665060864',"thank youuu"
'592755717402193920',"big aftershocks in nepal could persist for years saturday magnitude quake released stress that was buil"
'592755769927434242',"trip photo of kumari ghar residence of the child goddess just off kathmandu historic"
'592755774444666881',"ill support nepal when nepal supports us"
'592755775115755520',"god bless nepal"
'592755824784707584',"without evidence prof claims global warming caused nepals earthquakes"
'592755848532885504',"hold on they had electricity in nepal?"
'592755894141747200',"it just so fucking awful that those homeopathy liars are flogging their fake medicine in nepal bringing false hope and empty promises"
'592755931718508544',"reading about nepal and it heartbreaking has affected the poor and infirm the most signing up for yorkshire peaks challenge tomorrow"
'592755988324814848',"wish nepal had declined they declined taiwan assistance"
'592755993706164224',"just donated #nepalearthquake is all it takes tomlinson did it so can you"
'592756335684546560',"need to go to nepal"
'592756365938040832',"unicef #kathmandu #emergency #stocks #spread #thin\n#unicefs\n"
'592756369809395712',"stay strong nepal"
'592756552794243072',"share the love for #nepal"
'592756641969414144',"faith god is greater strength brazil nepal and chile honey love you sweetie"
'592756695992008704',"aaaand the whole world forgets about nepal as expected goldfish memory goldfish memory"
'592756734336307204',"you know who in desperation? the people of nepal"
'592756796948877312',"#thankyoupm doing outstanding work in #nepalearthquake now pls do something our own #farmers #jalsatyagrah"
'592756837566545922',"philippines trends change\n#motavatormonday\nkevin love\n#kungmahalmo\n#bestfandomca\njk on musical summer kristv\nnepal"
'592756910920708097',"prayers for nepal"
'592756998795591681',"im talking about the other things nepal the volcano there nothing to compare to our daily problems that we actually created"
'592757002020990977',"god helpe #nepal"
'592757064864260096',"emotional homecoming as rescued israelis return from nepal with newborns"
'592757084854292480',"#nepalearthquake brings tears to my eyes may all the people who have died rest in peace in shah allah the death count stops increasing"
'592757126034006017',"lets forget about the thousands of ppl that died nepal yall dont even know where thats at huh"
'592757131767652352',"#baltimoreriots #nepalearthquake destruction by volunteers versus destruction by nature"
'592757254123823104',"statement on nepal david platt"
'592757270141861888',"finding bodies proper burial vry important in hindu amp buddhist religion nepal mostly hindu but buddhist in northern part"
'592757612359327744',"prestitutes bussy how pappu shitted today"
'592757622421467137',"israel discriminates against lgbt thus lgbt jews travel to nepal to acquire kids from surrogate mothers"
'592757709574905856',"feel another vibration #earthquakeagain #nepal"
'592757722736664576',"nepal disaster hits home in new england #boston"
'592757755372544002',"clever"
'592757880643842048',"nepal see the sun in nepal"
'592757908930228224',"and can forget about nepal don know if give shit about anything else in the news don care about the rights of white men"
'592757910456897537',"saying prayers for nepal"
'592757929322881024',"myself don know in wich mentality spent terrific night in this ghost lyk house\ndear mother earth please give us life \n#nepalearthquake"
'592757936432226305',"god come"
'592757983836266498',"#prayfor #nepal every penny helps"
'592758010017161217',"youme nepal dinesh ratala joshi |tedxyouth"
'592758227563085825',"in #nepal have ppl helping from all over the world \nand then with #baltimoreriots we see ppl from the same place destroying everything"
'592758240468979712',"earthquakes destroyed homes amp businesses in nepal unexpectedly protestors destroy homes amp businesses in baltimore intentionally #america"
'592758363571748865',"the seven summits amp beyond\na fundraiser for the people of nepal\nsaturday may nd eds cantina upstairs"
'592758395725357057',"sending out so much light and love for all this heaviness #nepal #baltimore"
'592758434656854019',"nepal earthquake and harvey angels when say harvey angels are everywhere mean everywhere again my"
'592758448774901761',"#nepalearthquake good luck ro all those beautiful people and im prayin and cryin for all yall hopefully will get new homes soon"
'592758548536414208',"brilliant remembrance #nepalearthquake"
'592758580077559809',"prayers and wishes go out to nepal horrific to see footage and news #reunite #loveones #family #nepalearthquake"
'592758662797615104',"today front page #bali #nepalearthquake #frontpagestoday"
'592758680216535040',"\n\nwhat poor excuse of christian being"
'592758689309839364',"god hate april #baltimore #nepalquake"
'592758749410029569',"this is terrible"
'592758988778897409',"prayers out to #nepalearthquake victims"
'592759002406252547',"listening to npr via wnyc can we make clear or translucent concrete? #nepal"
'592759160938323968',"prayers out to baltimore \nprayers out to nepal"
'592759380594024448',"so sad"
'592759417155772417',"carpentrix #businessmatters midnight gmt #nepalearthquake #japan islands #worklifebalance"
'592759449942634497',"#baltimore is very serious but dint forget about the #napalearthquake"
'592759504518930432',"stop"
'592759515185074178',"israel is sending lots of help to nepal including field hospital and rescue team but prominent activist is slamming the move"
'592759757305454593',"busy morning"
'592759899618201600',"aaa love you lou tomlinson"
'592760062164267009',"wonder how donated aid in per victim compares for #nepalquake and others such as sichuan yushu and haiti? suspect haiti is lowest"
'592760075372101632',"donate via your cell bill \nsave the children text nepal to \nunicef text nepal to \nworld vision text nepal to"
'592760114639147009',"earth and fire"
'592760154032070656',"nepal other disaster its politics washington post blog #politics #pol"
'592760356352741376',"our #nepal pkg is on newspathnow mon"
'592760451576033281',"there light of hope amidst the never ending aftershocks #nepalquake"
'592760459339628544',"where? nepal? syria? palestine? australian aboriginals? canadian aboriginals?"
'592760473491251200',"love you"
'592760483599486976',"dbc treasury contest# featuring curiositycabinet vintage nepalese necklace #dbctcontest"
'592760485063319552',"nepal natives suffer horrendous catastrophe meanwhile baltimore natives act like fools"
'592760520035454978',"nepal azgiftu hobo bohemian hippie hemp sunhat cowboy bucket hat handmade nepal handmade in nepal by nepalese wom"
'592760684733145088',"stay strong nepal and stay strong baltimore"
'592762112398782465',"rt prayers for life #baltimore #nepal #burundi prayers for life"
'592762190542811137',"nepal stay calm and be strong bless #nepal #statue #temple #square #culture #history #travel"
'592762330263465984',"thinking of you #nepal\nsending so much"
'592762404389396480',"rt janevoter spit my #coffee out over this #tweet"
'592762478892814336',"time to show your social responsibility with humanitarian grants to nepal"
'592762479048003584',"still #praying #nepal"
'592762479794647040',"our new reality #sad"
'592762532483465218',"truth"
'592762745705132034',"right now can only care about nepal amp the safety of everyone descending everest and those suffering ready for pat to be off the mt amp home"
'592762781146972161',"un says israel responsible for gaza shelter attacks video grief stricken nepal mourns quake victims \nread"
'592762783793549313',"#nepalearthquake is natural disaster #baltimoreriots is human disgrace imagine destroying your city on purpose"
'592762882581995520',"yeah exactly keep dumbing down america"
'592762932792074242',"rashana from the puerto rico and the virgin islands to nepal from april through may ^markp"
'592763176753696769',"so many people are helping this makes me cry even more thank you so much #nepalearthquake"
'592763226946940929',"nepal next disaster"
'592763356831952897',"#nepalearthquake so sorry for this"
'592763390528987136',"that earthquake in nepal doesn have shit on my shakes #morningafter #willies"
'592763497676681216',"oh ffs"
'592763551145680896',"homosexuality becoming norm in society"
'592763604878946306',"just because don tweet about baltimore or nepal it doesn don care just feel like someone needs to stick up for spit on vets"
'592763725272248320',"just donated to great charity and it was completely free for me through"
'592763732985516032',"true that getting old and knees getting worn out brother"
'592763777910702080',"god have mercy #nepal"
'592763821036560384',"ur stronger than you seem dear nepal rise above this too shall pass from pakistan with love #nepalearthquake"
'592764027740250113',"prayers to nepal prayers to baltimore"
'592764031259258881',"so $millions chaplaincy climate deniers uni centre nannies rich ppl $mill anzac commemtns amp only $mill nepal lnp sux #auspol"
'592764153481297920',"disease follows disaster if prevention lapses disaster occurs where prevention disease or otherwise is not enough"
'592764318795595776',"aw ily"
'592764508495548416',"#nepalearthquake desperately needs our attention too but america can even put their shaky life together #baltimoreriots"
'592764779107844097',"rude to talk about anything but nepal right now imo"
'592765016488714241',"god bless"
'592765023757410305',"thank god namo is pm nepal is in great hands matter of time mr modi will re build it have full faith in him save this post"
'592765036545839105',"sending healing and love to nepal"
'592765207543427074',"so much this"
'592765243815788545',"#coimbatore lt gt coimbatore lt gt tourists return from nepal"
'592765352049795075',"watch #the #moment #the #earthquake #hits #kathmandu #kathmandu #earthquake |p"
'592765385201602560',"so is soul harvest"
'592765469645504513',"prayers for nepal"
'592765637484773377',"#nepal \nhi guys\nlisten that \ntell me your opinion thanks\n\n#"
'592765658900869121',"just donated to #nepal hopefully it helps"
'592765724000649216',"#thankyoupm smile emoticon #india #nepal #world #quack #recovery"
'592765750529622018',"repost from lojo #prayfornepal#prayer#nepalearthquake#angels#awareness#savenepal#prayers#healing"
'592765778077843457',"#baltimoreriots while #nepalearthquake puts it all in perspective"
'592765807030968320',"its great pm nepal is in distress ur action is welcome by whole indians bravodo"
'592765965479317506',"please do"
'592765980796923906',"care nepal"
'592766048564342785',"get the word out watch out for bill clinton showing up in nepal you know how he fleeced the people of haitai with that earth"
'592766158228627457',"how can you care about bruce jenner when in nepal bitch sit down people can care about more than one thing at god damn time"
'592766237412823040',"prayers #nepalearthquake"
'592766275132235779',"too soon #nepalearthquake"
'592766292190441475',"earthquakes in nepal riots in baltimore my aching heart pain glad avengers age of ultron comes out this week"
'592766368480632832',"one of the most fascinating places ve ever visited hoping help arrives asap"
'592766384213491716',"#nepal my heart is with you people please be safe"
'592766526756892672',"how nonstop is tv biz news? in our first hour on air was live on nepal quake petrochina amp korea aerospace earnings next hour? apple"
'592766557278892032',"ruang event"
'592766803467751425',"great org"
'592766824917377025',"regram gina\n#nepal"
'592766832118988803',"also said this yesterday xd \n\n"
'592767281865842688',"signs that reveal we may be living in the last days\n\n#isis #famine #nepal #evil"
'592767377428865025',"facebook got me bent as fuck can even afford to donate to my own wallet let alone nepal"
'592767492981989376',"#earthquake strikes km nw of #kathmandu #nepal min ago more info"
'592767557570002944',"his last twenty at least tweets contain scott walker \n\nhilarious \n\n#wiunion"
'592767563869847554',"#marketings insensitive side during nepals tragedy #bmrtg"
'592767687031414785',"garima amp the people of #nepal epitomise the real meaning of the bad times amp grace under pressure #epiccomments"
'592767740039008256',"facebook google nepal #clubbloggers"
'592767768019230720',"texan has bill amp hillary boarded their jet to nepal yet bound to be some money they can pocket over there"
'592767956955877378',"readnewsfast breaking news election manoeuvres and nepal appeal more at"
'592767978715947009',"oh lord have mercy on your people #baltimoreriots #nepalearthquake"
'592768067756806147',"think we all understand this #nepalearthquake"
'592768082076110850',"one of my world vision girls is from kalimpong west bengal india in the himalayas on the border with nepal evidently they felt the quake"
'592768086161412097',"#nepal #baltimore #silenthills #kevinlove good thing this phone backlit because think ll be under the covers til tuesday"
'592768219938709505',"prayers for the people in #nepal"
'592768277648125952',"thanks"
'592768381851414530',"novices buying these epic photos will help nepal \ni spent two months this past november and january trekking"
'592768434628382720',"people of nepal worship pagan hindu gods that cant save their own tempels repent god will spare if not young old will die pro"
'592768475422183424',"the only question they care about is but what about the white people? look no further than coverage of baltimore and nepal"
'592768484674789378',"today is such bad day #refocusonfreedom"
'592768549048967168',"god bless nepal"
'592768627977388032',"stay strong #nepal"
'592768803852963840',"supporting"
'592768914372820992',"incredibly well said #prayforbaltimore"
'592769025656098818',"done and done"
'592769087194935297',"dont rush to nepal to help read this first claire bennett"
'592769143612547075',"this is really devastating\nsuch beautiful place\n#nepalwillrebuild\n#nepalstrong"
'592769298604654592',"#jesus an increase of peace and mercy and love on your people tonight #baltimoreriots #nepalearthquake"
'592769399892873218',"nepal baltimore smh #pray"
'592769433677987840',"oh dear just described the #nepalearthquake as something wonderful please fix your post"
'592769453324181506',"love magazine thanks for sharing this"
'592769460022472704',"baltimore and nepal sad"
'592769480868163584',"send out your prayers"
'592769772594536451',"well country like nepal wouldn be hardly bold statement"
'592769976513253379',"images from #nepalquake bring both fond memories amp heartbreak langtang valley is of my magical places hard to imagine deaths there"
'592770006309548033',"damn best of luck to nepal that sucks"
'592770091491659776',"so proud"
'592770128229605377',"prayers going up for #nepal"
'592770195703341058',"we letting riots take away from the peaceful people of nepal smh"
'592770305480859649',"#uk tuesday national newspaper front pages #uk #nepal #news"
'592770312879607809',"thanks india usa pakistan bangladesh bhutan bangladesh australia canada pleat ani and many other countries helping nepal"
'592770440919130113',"my condolences to the people of #nepal"
'592770711602786304',"thinking of those who have fallen victim to the nepal earthquake rip brothers amp sisters"
'592770723652984832',"#nepal and #baltimore viewing images of unrest upheaval and the breakdown of life as usual is sobering absolutely no #schadenfreude"
'592770840263008258',"did nepal just reject earthquake relief to not offend china?"
'592770914808397826',"nepal valley of the dolls"
'592771084061147137',"despite scale aftershock early morning we are attempting to normalize the life #nepalquake #kathmandu"
'592771217419063298',"who cares about riot when nepal got hit with earthquake yesterday oh wait everyone bc of the media"
'592771302248849408',"those who have been saying #westandwithnepal we thank your for the concern and love\nwe need your support #nepalearthquake #kathmandu"
'592771390656356352',"well said and please run for senator of california k? thanks \noh and vp would be awesome too"
'592771444293120001',"dont rush to nepal to help read this first"
'592772706258522112',"#worldnewstonight covers #nepalquake only asks white person from australia what they experienced"
'592772764563599360',"felling proud of indian"
'592773003311771649',"you know what think is worse? nepal they really have it bad #baltimoreriots"
'592773057397321730',"the kind of tragedy that we can comprehend"
'592773090867806208',"hope don appear to not care about nepal or baltimore do just don really feel like have much of value to say about either"
'592773092541341696',"this is indian army #nepalearthquake \n#saluteindianforces"
'592773232312381442',"cnn dr sanjay gupta performs surgery on girl in nepal via"
'592773309185556483',"just sent bitcoin across borders for the first time from utah to nepal kinda blew my mind via"
'592773345441128448',"images that show that nepal isn giving up"
'592773394195681281',"prayers to all affected this is heart breaking it pains me to see the destruction"
'592773401451831297',"actual toll may reach"
'592773444078575618',"things that matter more than american politics"
'592773497308487680',"would like to send my deepest condolences to everyone in #nepal that affected by the #earthquake \ncr bbc thai"
'592773510000435203',"#prayers so many hot spots #nepal #nigeria #baltimore #prayer #warroom #prayercloset"
'592773520049987584',"nepali spirit of resilience \nwe are with you in spirit \n#nepalquake #letsstandtogether"
'592773528665137152',"prayers"
'592773583266545664',"canadian stranded in nepal says ottawa not doing enough to bring citizens home hamilton spectator hamilton"
'592773849760047104',"hyderabad mountaineer neelima safe in nepal cvr news via"
'592773876695834624',"prayers for nepal amp baltimore"
'592773966898532354',"when you wish you had an editor on twitterz"
'592773985953284096',"#nepalearthquake may god bless them"
'592773999932878850',"sorry but feel nothing but pity on you mr writer"
'592774044665126912',"giving to nepal the jewish world responds"
'592774097614016513',"two launceston families continue to hold out hope for loved ones still missing in disaster struck nepal"
'592774177842671616',"from congress not even single support came at the time of distress in nepal it shows congress is anti hindu party #saluteindianforces"
'592774311263531008',"hear this"
'592774323770916865',"he doesn just preach he sets an example that what saints do pranam to baba ramdeo"
'592774439001006080',"if you think you re having bad day think of baltimore amp nepal #perspective"
'592774440888446977',"has the #seismogram been published of the initial #nepalquake yet?"
'592774444860473344',"thank you so much"
'592774480621076480',"fuck it in other news"
'592774577027158018',"bless the people in nepal"
'592774651815849986',"re so generous bae huhu role model everyone haha xx"
'592774795361710081',"prayers"
'592774915310354433',"wrote blog post on the #nepalearthquake felt bad enough about that now #baltimoreriots? losing hope here"
'592775222174085120',"sitting in my room while people in nepal are trying to find place to live or their family unsure of whether they re even alive"
'592775275890479104',"between nepal amp baltimore keep asking what good am accomplishing here in boise? is it presumptuous to think could do anything?"
'592775339824254976',"dont rush to nepal to help read this first claire bennett"
'592775513401389056',"you are always in our heart #nepal #nepalesepeople"
'592775513279696896',"in case you want to know where to #donate to help ppl jere"
'592775521735450626',"nepal mission departs this is what the idf stands for"
'592775526168723456',"this has the face to call him names hope achieve evn of what baba has achieved"
'592775557374451712',"although amidst all this think everyone has forgotten about nepal"
'592775807841480706',"dont rush to #nepal to help read this first by claire bennett"
'592775828804661249',"dont rush to nepal to help read this first"
'592775948946251777',"oh right nepal people died #prayersfornepal"
'592776007540744193',"thanks have asked friends with local knowledge of bhaktapur area to contribute to look fwd to more mapping contributions"
'592776021314797568',"prayers for nepal"
'592776144941887488',"prayers for #nepal"
'592776196301189122',"nobody says how long but everybody says it lasts #nepal"
'592776215846617088',"visiting facebook this evening saw this #nepal"
'592776313448046593',"have some very compelling pro videos taken one year ago in durbar square nepal emotional dm me if you re interested"
'592776399078952960',"may allah see them through"
'592776421401042946',"meanwhile not in #baltimore"
'592776450903646208',"meanwhile not word about real catastrophe #nepal"
'592776485355782144',"dont rush to nepal to help read this first claire bennett"
'592776642591903747',"love how open twitter is with their opinions and care deeply about whats happening in baltimore and nepal but"
'592776680927850497',"support the fight against human trafficking continues through tragedy see"
'592776880710881281',"#nepalearthquake in segment that hasn ruptured since filling gap"
'592776905390223360',"chinese airlines deny price hike for nepal flights sounds #totallylegit"
'592777311994392577',"go sam"
'592777358379249665',"say so much about misplaced priorities in many places"
'592777406609502208',"thankyou somuch gby tomlinson hope someday guys come to our country nepal"
'592777669764349952',"love that comment to skepticat amele keep it up"
'592777691713183745',"stop the #baltimoreriots hurting random strangers won help any cause this violence is unreal nepal lost so much life is precious"
'592777741990305794',"grateful you are posting so many of your photos show the heart the soul of #nepal and at such crucial time big thanks for this"
'592777837125476353',"earthquake in nepal with millions killed or injured but hey let fuel baltimore fire and entice them #society #soscrewed #whereispeace"
'592777870650519553',"for the creation waits with eager longing for the revealing of the sons of god rom #nepal #baltimore #prayformarriage"
'592777896391024641',"what caused the #nepalearthquake?"
'592777914187444224',"bob neufeld from can you provide more details about what you want for #nepalearthquake tomorrow?"
'592777922299191296',"*jamaican patois* god come fi he world #nepalearthquake #baltimoreriots"
'592777961289490433',"wow so much craziness going on right now hope that we can get our shit gether amp prayers to #nepal"
'592778033154629633',"my uncle can finally come home from nepal tomorrow and so excited"
'592778050024173568',"#nepal our prayers are with you"
'592778065123667968',"matters that matter \n\n#earthquake #nepal #humanity #unity #globalcitizen #globe #unite"
'592778097084207104',"am feel very unhappy for the people of nepal"
'592778193490305026',"high altitude illness may have saved these local guys from #nepalquake during everest trek"
'592778412965687298',"show love give now #nepal"
'592778469488070659',"support nepal? as black man in amerikkka say gtfoh"
'592778485585838080',"million people may be affected by #nepalearthquake says un"
'592778575109103617',"wish unfathomable numbers of dorje shugden mandala beings enter nepal sacred environment for healing and protection"
'592778581102698497',"nepal my heart aches"
'592778600312676352',"arnette is right it not about mountaineering anymore this is something much more important"
'592778675592024064',"jerk from high school who has never been within miles of nepal see you on facebook letting us know you re okay still jerk"
'592778782928457730',"oh no"
'592778825546735616',"people of #nepalearthquake suffer because nature destroyed their homes people of #baltimoreriots suffer because of criminals amp weak leaders"
'592779080157757441',"happy rt million people may be affected by #nepalearthquake says un"
'592779096641380352',"rt ndtv million people may be affected by #nepalearthquake says un"
'592779174164754434',"made big difference in peoples lives in nepal"
'592779391257677824',"nepal telecom sent me text stating that my outgoing call is barred how am supposed to pay my bill now? this is not fair #nepalquake"
'592779420924010497',"hi guys cn go internationl deliver tiffin nepal victims ll fund rt bhaiyaa"
'592779423985860608',"seeing what has happened in nepal is just terrible"
'592779488255209473',"and don wanna be that dude angry too but we are very ethnocentric nepal is devastated right now man"
'592779509507747840',"god bless nepal"
'592779669834981376',"did copy tweet?"
'592779759068807170',"give even what say you? how to help nepal vetted charities doing relief work following the earthquake"
'592779937687404545',"nepal earthquake || misuse of relief efforts"
'592779968481988608',"prayers to everyone in nepal"
'592780021137309697',"prayers for baltimore and prayers for nepal"
'592780035213373441',"prayers amp love to #nepal amp #baltimore"
'592780157938757634',"prayers to #nepal"
'592780172824281088',"proof that god loves buddha"
'592780230902882304',"plibersek inferred that we weren doing anything"
'592780338990022656',"the simple fact that nepal people are coming together in such tragic times together and in america we are going against each other in riots"
'592780431164071936',"my goodness too much #rip #napalearthquake"
'592780473140645888',"of my info about both baltimore and nepal has come from twitter"
'592780671770370048',"#baltimore amp #nepal is in our prayers"
'592780826632429569',"are reading this? via"
'592780828234616832',"all my blessings to those in nepal"
'592780838363930626',"tornadoes the south eq nepal riots baltimore fire ghills ca father bless our world jesus name send hope calm amp peace tul"
'592781139049390080',"so thankful to hear that all nepal room to read staff members are safe"
'592781168803762177',"didn feel any aftershocks last night #nepalearthquake"
'592781186902134784',"that is truly nice thing"
'592781363503300609',"#kca #votejktid nagcvn true to his words pm has shown exemplary gesture dil se standing by the side of nepal in this hour of monumenta"
'592781403022041089',"wake up la there are over buildings that are not quake reinforced learn from the tragedy in nepal spend now or pay in blood later"
'592781444608598016',"sending kisses to the sky \n#kisstothesky #prayers #departed #nepal #quake #sophiabush #love \nsophiabush photo"
'592781709478916096',"this tweet is annoying"
'592781714562383874',"not saying the #baltimoreriots isn newsworthy but it shame that it taking attention away from the people in #nepal"
'592781904568520704',"god bless nepal"
'592781933127544832',"how dare you live in #america and tweet about #nepalearthquake but not tweet about #baltimore #baltimoreriots #weneedtotakecarofhome"
'592781952735977472',"im late af but #omg #rip to all the victims of #nepalearthquake"
'592781999145877510',"dont rush to nepal to help read this first claire bennett"
'592782035082698752',"wtf first nepal and baltimore and that ugly anti feminist hashtag trending #wakethefuckup"
'592782170621648896',"here you go"
'592782202116636673',"tragic himalayan disaster that could have better prepared for our hindu #editorial on the #nepalearthquake"
'592782541024792578',"we can not do great things only little things with great love #motherteresa lots amp lots of prayers #nepalearthquake #baltimoreriots"
'592782633161138178',"yes but evacuating indians should be priority"
'592782694905438208',"oh my god bless them all give them stronger"
'592782968994832386',"talks about #nepalearthquake gt"
'592783026431590400',"very true indeed our heart is always for and with gorkhas"
'592783044718768128',"internet giants and #google jump into #nepal earthquake relief and social support efforts"
