'592680548730023937',"this is because focus is shifted from #aap drama and #aapnautanki to #nepal #earthquake #arvindkejriwal",1
'592695744496332804',"junk all those amp support trusty old",1
'592900777171091457',"german embassy officers humiliate officers and security personnel of immigration office of nepal",1
'592731794149089280',"more information and much more maps on my very long article",1
'592667683029680128',"#thankyoupm #thankyoupm \nwe are proud to be bhakt of our pm\n\n",1
'592886580513222656',"it not amazing it devastating",1
'592614003030958080',"love you love life tell sumbody love em just becausei retweet enjoy",1
'592873781179379712',"rt be with #nepal",1
'592880495974883329',"foto himalayas nepal who does not understand look nor understand long explanation mario quintana",1
'591903279241678848',"earthquake in nepal devastating loss of life property seems enormous govt people of bharat will do everything to help our brethren",1
'592803423709429760',"stay strong #nepal",1
'592636589072842752',"what this",1
'592594520996323328',"to those in #nepal that are homeless or lost their loved ones may god console you and give you new beginning #nepalearthquake",1
'592913809372684288',"top #us google executive killed in #nepal quake of foreign tourists missing rt news coincidence doubt it",1
'592776421401042946',"meanwhile not in #baltimore",1
'592672242976317440',"went to nepal to smuggle red sanders \n#thankyoupm",1
'592787031354384385',"not much difference between #soulvultures \nand \n#muslim fanatics \n\n#nepalearthquake \n\nsee this gt",1
'592589183975354368',"my dear fb friends non stop prayer is needed for #nepal who have been brutally shook by strong himalayan quake \n#nepal god be with you",1
'592592559949484033',"#nepal is of the countries that travelers love the most amazing landscapes nice monuments history amp warm people we send all our support",1
'592643661331959808',"propose to change the picture about #nepal now",1
'592664902344540162',"wish beautiful day",1
'592749938712432640',"we are christians by our love helpnepal",1
'592840961169948673',"prayers devastated people of nepal jesus please let storm pass them by amen",1
'592671150251057153',"this sounds catatastrophic",1
'592894997554458625',"my friends in nepal are alive and well thank god",1
'592732081173700609',"prayers for nepal baltimore sun",1
'592893326275301377',"ur eyes nt on the ball too much on isreal security amp nt on cndns citizens in nepal amp egypt?under ur leadership cndns feel unsafe",1
'592873292190654465',"see that bet you have this pop up do you remby ebola then now nepal",1
'591903264427282433',"sorry for that my condolence with nepal",1
'592896070302171137',"nepalese people wait to get gas at station in kathmandu #photo by",1
'592752811693232128',"heart wrenching",1
'592671199500505088',"four ways to give to nepal now #nepal at",1
'592794894919434240',"blame the media for not making the catastrophe in nepal priority live in the us too btw",1
'592591864823287808',"dalai lama expresses sadness over nepal earthquake dharamsala tibetan spiritual leader the dalai lama has ex",1
'592763732985516032',"true that getting old and knees getting worn out brother",1
'592753223284436992',"alumni community let spend time in prayer for nepal for baltimore for salvations peace comfort",1
'592811282413309953',"#ndrf \n#nationaldisasterresponseforce\ndoing commendable work\nat #nepal #nepalearthquake\n#prideofnation #india",1
'592875663486545921',"heart breaking",1
'592068333379260416',"wow",1
'592645692675461120',"re nepal \nbasically gases underneath us should stay underneath us since we live in fragile ecosystem",1
'592592167920504832',"#indiawithnepal tweets from js fjs=",1
'592813895552802816',"lt baltimore lt mumia abu jamal lt palestine lt nepal lt bali nine lt assange lt snowden lt brown lt manning and everyone #riseabove",1
'592819859634917378',"help those in desperate need over in nepal",1
'592755038369554433',"prayers going out to all those suffering #nepalearthquake",1
'592638722832666625',"#india live nepal toll rises to pm modi donates one month salary to zee news",1
'592592282131435521',"if #cnn news coverage is to be believed most of the destruction from the #nepal #earthquake has been limited to the mount everest region",1
'592773057397321730',"the kind of tragedy that we can comprehend",1
'592644488113299456',"love you",1
'592890757310189568',"manisha koirala cautions people about donating for nepalvictims",1
'592955614503968770',"thank god what beautiful miracle",1
'592733479609233410',"any comment #thankyoupm #nepalearthquake",1
'592720055332413441',"sun has struck nepal and andrew bolt were no school buses #act",1
'592904455986774016',"between #nepal and #baltimore my heart is heavy #blackandbrownlives nature and society called open season on us ages ago",1
'592629320587354112',"please have look at this petition it means lot to me via degrees",1
'592592713054289920',"our dharmic theirs culprit",1
'592605714687758336',"earthquake in nepal is one of the worst human tragedies have come across in my life it will take lot to reconstruct nepal",1
'592889142817726466',"#retweet what caused this massive #nepalearthquake #letshelpnepal",1
'592592775155060736',"so proud be modi bhakt india voted right person as pm \n#nepalearthquake #indiawithnepal #thankyoupm",1
'592808791202226177',"if death strikes before prove my blood swear ill kill death capt manoj kumar pandey pvc gorkha rifles",1
'592590015177232384',"intent nepal earthquake hundreds flee capital hundreds of nepalis were fleeing the ca",1
'592846793127374850',"#nepalearthquake bad country still trying overcome political tsunamy that redefined the state #constitution now priority",1
'592857982217678849',"prayer circle for nepal baltimore and the bali xx",1
'592925848015118336',"the ndp only care about #nepal but won raise your taxes",1
'592203802956177408',"bow my head the great indian army",1
'592070717165981696',"irony is convert wants conversion during #nepalearthquake here is reply \n\n#trustrss",1
'592593265049735169',"#nepal numbers are rising latest news from bbc #nepalearthquake #erdbeben #nothilfe ht via",1
'592804244434120704',"prayers for nepal and mary jane",1
'592948004635680768',"she should go to nepal to see what real life is like",1
'592589274098180097',"ppl dead what tragedy #nepal",1
'592695304438317056',"prayers for nepal by lindaedgecombphotography",1
'592632286719438848',"god bless them",1
'592756796948877312',"#thankyoupm doing outstanding work in #nepalearthquake now pls do something our own #farmers #jalsatyagrah",1
'592735208119607296',"people are so shitty",1
'592839351140261888',"sam gomes and let not forget about nepal smh",1
'592920890007949312',"incredible insights from you nick great reporting sending peace amp love to nepal from holmfirth stay safe",1
'592780828234616832',"all my blessings to those in nepal",1
'592167563565658114',"so awful what happened in #nepalearthquake that is what you call #tragedy #jeremyclarkson",1
'592902452548108288',"morning prayer at am at st stephen in #ferguson for #nepal and for #baltimore amen",1
'592719701786107905',"can we acknowledge this plz",1
'592917313072029696',"#prayerchangesthings #baltimore #nepal #repost travelingheart with repostapp prayers",1
'592925436595675136',"vigil #nepal from #belfast #moving #emotional #communityspirit small turnout but strong sense of togetherness",1
'592075627739611136',"at least killed in everest avalanche triggered by nepal quake via",1
'592686666315337728',"lots of indian are resident of nepal jaiswal marwari all",1
'592785559849967616',"prayers go out to baltimore and nepal",1
'592685426466541568',"dont rush to nepal to help read this first",1
'592784734473875456',"dont know who but humbly request you to help the earthquake victims in nepal to your ability thank you jayan ny",1
'592920913693147136',"thank you for spreading words dani your fan from nepal much appreciated",1
'592778581102698497',"nepal my heart aches",1
'592155922060816384',"yes thats the list of vetted prtnrs thatve confirmed here are other partners that may respond as well",1
'592705269869711362',"thanks so much sharon we ll put it to good use for the people of #nepal",1
'592684323599450116',"peace to nepal and new orleans",1
'592871712540205056',"am #nepalearthquake #baltimoreriots #canada logo design winner live #ottnews",1
'592592412154961920',"#tanzanians let us remember our brothers and sisters in #nepal and keep our team in prayers",1
'592735013755559936',"nepal? what about baltimore?",1
'592862695541583873',"god help them",1
'592590233687863296',"this is the time to help with open heart to all our nepal brothers",1
'592654958828355584',"#ypg\n day of #resistance\nto clean up #kobane area\nfrom\ncavemen of #islamicstate\n \n#solidarity\nw\n#nepalearthquake",1
'592794849264435200',"even if you can donate rt please #nepalearthquake",1
'592589970465894400',"quake aftershock measuring shook kathmandu",1
'592601167328227328',"phew thank god did not feature my tweet deleted like ht did chill breathe",1
'592745136716668928',"seeing the news about nepal quake glad my dad avoided it",1
'592931116337602560',"interesting video on #climatechange adaptation through gender lens in #nepal via #unfccc #napa",1
'592790533459816448',"may god bless the souls of nepal #nepalearthquake",1
'592939173184729088',"nepal peace and love",1
'592696218947563521',"our loving pm hats off for whatever hv done for #nepal",1
'592593594562650112',"my prayers with all in nepal hope the earthquake does not leave too many casualties prayers with nepal #msghelpearthquakevictims",1
'592687470652825600',"my interview with lal nepal based journalist he told me it worst quake in more than yrs #nepalearthquake",1
'592749948090916866',"companies keep approaching us about using uavs in disaster response sure they can help but not for everyone",1
'592680545026482176',"#indiawithnepal and always will be stay strong",1
'592924706061164545',"what about nepal? they lost more ppl than just few days ago",1
'592628691265425408',"asked daddy if could pack few things into his briefcase this morning for him to drop off in nepal on his",1
'592651885980622848',"how political instability affected nepal disaster preparedness deutsche welle",1
'591903378059329536',"terrible news",1
'592709593559597056',"when its going to stop god plz save them and us",1
'592828116986396677',"meanwhile nepal needs your help",1
'592198121637089280',"bjp member sakshi maharaj makes stupid remark nepal earthquake due to rahul gandhi \ndodo talks",1
'592201234393640960',"students from boulder based program safe in nepal after earthquake #denver",1
'591902851623985152',"nepal was already soft target for missionaries amp ford foundation types now after #earthquake it will become paradise for them",1
'592694469377536000',"how can someone adopt child kindly share for all #nepalearthquake",1
'592160555093241857',"prayers for #nepal #india and their people may allah shower his blessings and bring everything back to normality soon ameen \n\nhaya",1
'592658145291427841',"drone video shows devastation in #nepalearthquake",1
'592817550448295936',"in quest reddy am amazed not seeing any of candle light party gangs in india #nepalearthquake",1
'592934855018688512',"you are not alone nepal not alone by linkin park",1
'592665980276473856',"so glad you are safe and sound",1
'591915261604724738',"abp live english news todays latest breaking news in english online english news",1
'592928688443887616',"meanwhile #baltimore and #nepal craves our prayers and assistance",1
'592200876791500800',"brilliant",1
'591960801063346176',"great",1
'592779391257677824',"nepal telecom sent me text stating that my outgoing call is barred how am supposed to pay my bill now? this is not fair #nepalquake",1
'592931865310437376',"prayers to all in nepal tragedy unites us all in the knowledge that we are small in comparison to the savage power of nature",1
'592896862794973185',"dont worry nepal india is with you #nepalearthquake #thankyoupm",1
'592794307192614913',"google facebook join red cross to find thousands missing rescue team members from nepal turkey and #techash",1
'592894046529531907',"what rollercoaster ride of week we re having huh guys?\n#maryjaneveloso #nepalquake #pacquiaomayweather \n\ni could be nervousness wreck",1
'592757002020990977',"god helpe #nepal",1
'592593509548331008',"god plz hav mercy on dos innocent people happy to see india supporting dem #nepalearthquake",1
'592198322221293568',"here go dude",1
'592814432918568961',"sakshi maharaj is right raahu grast uttar bharat aur nepal rajya that man boy is inauspicious",1
'592590970627162112',"god bless the who died in#nepalearthquake",1
'592593936390103040',"none want insult #babaramdev incidentally his persona amp ridicule are synonymous",1
'592736453060382720',"#donatenepal\nworld vision \nunicef",1
'592753325545824257',"oh good lord those poor people",1
'592649149792718848',"chpsre rtlastquake latest #earthquake is km from the cloest #nepalearthquake aftershock not an aftershock pe",1
'592159363332083712',"stay strong nepal stay strong #pakstandswithnepal",1
'592594345871609856',"hope so",1
'592769399892873218',"nepal baltimore smh #pray",1
'592666983138783233',"be with nepal wish everything is okkk plzzz god help us plzzzz",1
'592165904944738305',"best wishes to anusha subramanian",1
'592732606078255104',"feeling so helpless donated money and yet feel like not doing enough #savenepal #nepalrelieffund #indiawithnepal",1
'592872569470091265',"how do volunteer to go to nepal",1
'592899101110468608',"#hellyeah shld not hv migrated wld hv been fsecy",1
'592073589760851968',"killed in nepalbut cnn covering #nerdprom the media and left wing elite make me sick",1
'592631489713471488',"yeonhee are alright? #prayfornepal am probably safer rn",1
'592620606949986304',"and also this",1
'592934285730050048',"really? so much greed in crises too? #nepalquakerelief #nepalearthquake",1
'592789010549972993',"rather live in #nepal right now than #baltimore \n\nyou stay classy baltimore",1
'592843974936829953',"am happy for all of you #nepalearthquake",1
'592840056219574272',"god help them",1
'592158412487593984',"just got an update damage where we think he was is bad but his group is all safe no direct word from him #nepalearthquake",1
'592619800809119745',"international community pledges assistance to nepal #video",1
'592591936709615616',"#thankyoupm #wmi #whatsmovingindia #india\nfor more info",1
'592592259188715521',"#telugu actor vijay dies in #nepal quake via",1
'592664914289946624',"you never know what round corner as good friend was flying to nepal to work and was close to taxi that crashed mounting pavement #fate",1
'592912851821580288',"could be worse baltimore could be worse",1
'592899519186100224',"god save nepal",1
'591919896214265857',"please use #soulvultures #soulmaggots to trend",1
'592669126285459456',"oh god",1
'592615752747778048',"such tragedy",1
'592665018480644096',"think he rattled by the sea change modi has brought by giving neglected nepal its due during his visit amp now",1
'592610551626207232',"prayers for all those that died their families and the rescuers and healthcare workers in nepal those poor sweet people",1
'592289564581961729',"what it was like when the nepal earthquake struck",1
'592720883292209156',"sending prayers for healing to the people of nepal #tragedy #nepal #prayers #healing #support #love",1
'592805147329372160',"oh have suffered with those saw suffer \n#nepalquake \n#gaza \n#",1
'592621889111072768',"imagine kejriwal was pm during nepal #earthquake his statement would have been hum kuch nahin kar sakte ji army president ke under hai",1
'592657015001997312',"clearly reflects how much hatred this guy has for #namo\nsuch people tarnish nation image #earthquake #thankyoupm",1
'592882690896039937',"baltimore can be rebuilt nepal is different story",1
'592926583029166080',"nepal shambles baltimore burns jenner female bucks have the bulls love shoulder shot joni mitchell in dire straits what next?",1
'592835769535987712',"last thing anyone is expecting is rain but feels like nature is testing our patience #earthquake #nepal",1
'592200581558599680',"#itv effects of quake seen an hour out of kathmandu",1
'592595292307861504',"god bless nepal #nepal",1
'592787577033388032',"images that show that nepal isn giving up",1
'592667923870830596',"#drone films birds eye view of #nepal #quake #devastation day after nepals devastating",1
'592782202116636673',"tragic himalayan disaster that could have better prepared for our hindu #editorial on the #nepalearthquake",1
'592664844530262016',"nepal earthquake news \nrip to those who died recently these days \nabout people are dead people",1
'592691524279865346',"just donated wish could help more in some way nepal earthquake disaster relief",1
'592658899515375619',"#nepal #earthquake summary information #quake #quakenepal #science #nyc #canada #ottawa #geology #geography",1
'592750401071542274',"prayers for nepal and baltimore",1
'592832611095044097',"ain nobody tweeting about nepal god bless us",1
'592705718366658560',"great use of google earth to add perspective to the story",1
'592773520049987584',"nepali spirit of resilience \nwe are with you in spirit \n#nepalquake #letsstandtogether",1
'592905346085199876',"sending prayers to #nepal",1
'592850711941140480',"god save us\n#nepalquake",1
'592753148479037442',"overheard someone earlier today that said they didn understand why it was dark in nepal while it was daylight here in pa umm",1
'592589552038105088',"btw bosir #prayfornepal hope everything gonna be alright soon",1
'592705819843633153',"yes transparency from the ground up will ensure that sustainable solutions recovery to the disaster are implemented",1
'591903317149626368',"whats up now?",1
'592707756483858432',"#us sends mn in #nepal #quake aid",1
'592593931214290946',"#died nepal bangladesh india #earthquake #news #exclusive #middleeastnews",1
'592164829751738369',"an homage to nepal and kathmandu #unesco sites am heartsick and do miss those people #nepalearthquake",1
'592749610948501505',"sir plz do support to nepal as much as can if want can re build whole nepal plz do support",1
'592934635321036800',"if the headline didn say nepal it could have been baltimore",1
'592627037229187072',"ground work amp toiling done by the army #ndrf in #nepal credit given to the pm who busy taking selfies and faffing are we so blind?",1
'592906797847072770',"may god bless nepal",1
'592902061181775873',"nepal is not person guys it is country",1
'592887861596270592',"india has demonstrated its global leadership says us as india helps quake hit nepal haha bechare congressi",1
'592158406066081792',"#nepal govt death toll rises to according to the nepalese government the number of deaths from the #news",1
'592703998895005698',"remember #peshawar and #nepal in your prayers",1
'592691582769463296',"time for humens to learn about the impacts they make on the global earth may the souls rest in place #nepalearthquake #natureisspeaking",1
'592651498628100096',"babies born to surrogates flown out of nepal usa today",1
'592916073084624897',"baltimore or nepal",1
'592808933552685057',"except #suparijournalists then entire world is saying #thankyoupm",1
'592643249409433600',"our hearts go out to the people of #nepal #nepalearthquake is reminder that tomorrow is not promised #makeadifference #reliefefforts",1
'592156509355704320',"omg and no way to help",1
'592739054464143360',"breaking llama has grown distant slow news day think #nepalearthquake would bump all #llamadrama",1
'592658313193611264',"wish could go #volunteer in #nepal if anyone has info about volunteering please dont hesitate to share it with me",1
'592873453117677568',"if man says he is not afraid of dying he is either lying or is gurkha\n sam manekshaw\n\n#nepal",1
'592599073183510528',"picturedesk doing what they do best love and prayers for those in and out of nepal",1
'592076601061310464',"people who can afford trip to nepal must go and we all should help in the rescue operations don mind doing it if not for visa rules",1
'592785032416272384',"my and go out to the people of baltimore and to the people of nepal may the peace and love of christ be in your heart and on your lips",1
'592738350232170496',"the moment the #nepalearthquake struck",1
'592736129096523777',"prayers for nepal",1
'592898300141039616',"sometimes am very glad to have facebook #nepal",1
'592593727719415808',"at year old helen pounder from county durham is among people from britain and ireland missing in nepal following earthquake",1
'592948068154118144',"that statement reminds me of hurricane katrina nola vs the rest of louisiana amp mississippi there always gulf",1
'592591373993431040',"death toll reached in #nepal but fuck it win smart phone guess the winner of today match watch the #ipl #beinglenskart",1
'592886905328508928',"thanks for the follow hope you are managing to help the people effected by the #nepalearthquake",1
'592801151587876864',"dont rush to nepal to help read this first claire bennett",1
'591997306930483200',"dozen people died in france the only thing saw on tv was je suis charlie over people dead in nepal and all you get is highlights",1
'592822257807925248',"rahul gandhi who eats beef responsible for nepal earthquake says bjp mp sakshi maharaj #sakshimaharaj via",1
'592840793259450368',"good luck to all the gurkha engineers deploying to nepal hope you find all your loved ones safe sappers",1
'592589375000715264',"nepal praying for you purposeful",1
'592642365216555009',"goi should not stp this we shld rehab nd make sure the youth not mislead in amp what happened when tourism failed? #indiawithnepal",1
'592882343980990464',"after am wake up from the dog followed by no hot water still no comparison to the stress suffered by #nepalearthquake victims",1
'592731580608729088',"ok see that also made the same point earlier == gt",1
'592201502824931329',"#thankyoupm amp #indiaarmy mobilizing quick amp effective help during #kashmir during floods amp now during #earthquakeinnepal #indiawithnepal",1
'592154914983260161',"don care if nepal heritage exists or not just care about about people of nepal please stop posting",1
'592638557983899648',"shame #soulvultures",1
'592623763612512256',"asked friend at state who offered this prayers are with you",1
'592866566074667009',"link of the day most popular link among people follow is by",1
'592814245261221888',"great interview with david courson about nepal cindy paulos show",1
'592776880710881281',"#nepalearthquake in segment that hasn ruptured since filling gap",1
'592794858403831810',"oh man",1
'592594028278845440',"here you go hope your friends amp relatives are ok",1
'592168623315156992',"thanks those who fight in nepal and you make them be strong",1
'592850058581774336',"our prayers are with you nepal",1
'592720561173876736',"our hearts and prayers go out to all the victims of the powerful earthwuake that rocked nepal \nthe brothers of",1
'592686224822935553',"my hearts on nepal my brain is in detroit how to focus is the days challenge",1
'592653477022736386',"and now spain asking india to help evacuate their nationals from nepal #proudindian #thankyoupm",1
'592165931545034752',"really want to go to nepal if can \ni want to help those victims \nmero desh lai yesto pida hudai xa tara",1
'592593073332363264',"god bless both of them",1
'592694636730257411',"fresh tremors in bengal cm says from state missing in nepal",1
'592814835622137859',"did it please do it too if you want to",1
'592872125637197824',"#nepalearthquake he is worried about hi salary and insisting about spending money from mp fund",1
'592649671937363968',"#nepal being unsure about your childs safety worst thing ever say footballer parents",1
'592914331626545152',"sending love to nepal",1
'592696462607257603',"did just but people",1
'592623748634677248',"video #repost beautiful show of love in jackson heights #nepal prayers love looking",1
'592657393013694464',"like to donate to #nepal but aware that unicef and oxfam not always better than local support anyone aware of good nepal based orgs?",1
'592681565974622209',"most of the time see in these photo ops perform or will booted out soon",1
'592688735436800000',"video shows moment of #everest avalanche #news #feedly #nepal",1
'592628530246123520',"#nepal look differ care#bright londona",1
'592694310497292288',"prayers+",1
'592589434366791680',"anti indian gov organisations parties people didnt come out to help nepal nor did candle light march but love doing criticisms #thankyoupm",1
'592732901554442241',"guys do you know any organization that needs food blankets etc for the people in nepal?#nepalearthquake",1
'592720203013840898',"look at the moon samar and so will sending you big hugs and stay safe #nepalearthquake",1
'592623112350490624',"amitabh bachchan tweet this",1
'592751128904884224',"attn home phone amp customers all calls to #nepal are free through more",1
'591919727322255360',"get your argument straight \n\nfraud based conversion is bad same thing happened last year\n\n\n bhatt",1
'592872583634264064',"feel bad for #nepal but why haven seen any support for rochelle il? their town was destroyed after massive tornado #startathome",1
'592751543809679360',"natural disastrous world what are you coming to? it makes me tear bit that all these innocent people lost their lives #nepal #avalanche",1
'592594949977190400',"ve written song for nepal to help them get through hard times half nepali was thinking if you like to be part of it",1
'592589687623024640',"prayfornepal",1
'592653166488891393',"saturday evening while visiting friends in manhattan jose ortiz seeing some of the first cnn images from nepal",1
'592737159808966658',"honestly nepal has much bigger problems than baltimore",1
'592781444608598016',"sending kisses to the sky \n#kisstothesky #prayers #departed #nepal #quake #sophiabush #love \nsophiabush photo",1
'592802991910088705',"my heart is with the people of nepal#godspeed",1
'592656557294428160',"have an adopted fam their just found out their ok please help we are all connected by our father in heaven",1
'592593795926994945',"did you know that kathmandu was trending topic on sunday for hours in pune? #trndnl",1
'591918310280724480',"trends am ist #nepalearthquake\n #vijayawards\n #ruinaromanticmomentinwords\n #cskvkxip\n #soulvu",1
'592732885712510977',"mt #nepalquake infographic the #s need know april pm via",1
'592779488255209473',"and don wanna be that dude angry too but we are very ethnocentric nepal is devastated right now man",1
'592934783589584899',"mmmmm hmmmm opportunity for #soulvultures indeed",1
'592780172824281088',"proof that god loves buddha",1
'592626856949481472',"jave beautiful heart my son",1
'592862768010756098',"nepal is not just our neighbour we have blood relation withnepal",1
'592668638169169920',"may lord bless you all",1
'592745849421180930',"this really gwaan? humanity lost its humanity",1
'592146397551468544',"good foresight in #nepal \nnepals solar powered blood bank will save lives after deadly earthquakes",1
'592689537215770626',"you are the best #staystrongnepal",1
'591917029398949888',"very concerned about our sri lankans in #nepal hope our government is looking into their welfare #earthquake #lka",1
'592637677398163456',"we tripping about #nepal when we have problems in baltimore #riots",1
'592810328234274816',"fundraiser #nepal #earthquake #yyc funnyfest final #comedy #competition may comics amp closes",1
'592594010360918017',"more amp more see of nepal saddens me #earthquake",1
'592782541024792578',"we can not do great things only little things with great love #motherteresa lots amp lots of prayers #nepalearthquake #baltimoreriots",1
'592771390656356352',"well said and please run for senator of california k? thanks \noh and vp would be awesome too",1
'592639840321015808',"this morning from cbs news april as rescuers sift through rubble in nepal capital city seeking survivors of powerful qua",1
'592792967519346689',"bless their sorrow ease their pain",1
'592898405472538624',"worried about nepal",1
'592072078490112001',"truly devastating",1
'592809984343285761',"our prayers are with you #nepalearthquake",1
'592945219076624385',"unimaginable difficulties for many campus community gathers #boisestate stay strong nepal",1
'592819352921047041',"please god save the #nepalearthquake victims give them strength",1
'592775513401389056',"you are always in our heart #nepal #nepalesepeople",1
'592823059498807297',"dont rush to nepal to help read this first claire bennett",1
'592899747784044546',"#nepalquakerelief #freetalktime #mojo\nrefer friend and win rs for every referral",1
'592590460587274240',"don keep your fingers crossed help people \n\nbbc news nepal earthquake death toll rises above",1
'592828730269114368',"for #nepals #earthquake ravaged this is what life looks like right now #uncategorized",1
'592864729036644353',"may everyone involved stay safe thank god these people made it out",1
'592780473140645888',"of my info about both baltimore and nepal has come from twitter",1
'592198291481210880',"our deep condolences for you all hope all gonna be coming back one day #prayfornepal pic",1
'592696920000299008',"india has proved that nepal friend is india and not china and pak the nepalese govt should understand",1
'592893377156382722',"the nepal digest is out stories via",1
'592069614768627712',"how to #loseweight fast amp easy way\n\n\n#thevoice\n#amici\nnepal\n#lncalleiglesias\nanahi",1
'592821167507034113',"the one thing about natural disasters is that its the best time for false prophets to promote their religious ideas #nepalearthquake",1
'592720198131707906',"hope this #chile volcano and #nepalearthquake have no correlation with each other whatsoever \n#justsaying",1
'592749360850608128',"say prayer for nepal nearly dead #earthquake #aftershocks",1
'592154659080392705',"pink mandy moore kevin jonas among celebrities tweeting support after nepalearthquake",1
'592088254804955136',"what happened to nepal??",1
'592871302643503104',"working on my #butterflypose #badhakonasana #yoga #yogi #yogaretreat #nepal #pokhara",1
'592681774746046464',"#itu sends communications gear to nepal #arrl",1
'592889588911308800',"if facebook dont leave the fuck alone about donating to nepal",1
'592957350614413312',"humane slaughter methods followed gets pass dont this this happens only abroad",1
'592690113148276738',"\ngod in nepal is too obvious to miss his grief too real too ignore his tears too many to dry",1
'592821198456791040',"correct your spelling it #kathmandu not katmandu",1
'592808010533249024',"please help support amp org respond nepal via our fund",1
'592167323257081857',"can science be orthodox",1
'592929027368886272',"and nepal both sit near monster faults and they share another scary thing in common",1
'591917711346651136',"and stick your hand into everyone wallet? #vulture",1
'592640251727847424',"oh god plz stop these shocks",1
'592086316394881024',"gratitude towards indian government and indian people for support #nepalearthquake",1
'592637634200997888',"missing toronto man found in nepal",1
'592806132277706752',"how is it more important for aust media to be talking about #bali when the devastation of the #nepalearthquake is going on? #priorities",1
'592921628213964800',"news overload between nepal bernie sanders #baltimoreuprising amp marketing fail having trouble keeping up",1
'592819928249585665',"give me ing break how about supporting our troops or nepal",1
'592160707040419840',"tragic loss of lives are rising no words to express the loss",1
'592862639174320128',"hindu however indian embassy spokesman abhay kumar said no visa required of anyone leaving nepal for new delhi hindu",1
'592743400539062274',"pls rt great primer from on how to help and stay informed on #nepalquake",1
'592694994508640257',"can put into words the sad ve been in nepal so feel it more",1
'591994400969916417',"where harry all the love tweet about nepal tho",1
'592765016488714241',"god bless",1
'592276505620688896',"secular prostitute forgot to mention #mulla ana #padri here\n#++ ne kye tera rape kiya hai kya ???",1
'592592504702115840',"good to see and working together at this time despite having political differences #nepalearthquake",1
'592693860821786624',"you all have already scaled this peak so will surely understand",1
'592692068193042432',"when saw this article it just don know sinking feeling creepy",1
'592702067384397825',"humanity at heights thank",1
'592793217856315393',"dont rush to nepal to help read this first claire bennett",1
'592653553061273601',"death rate in nepal has risen over guess god it isn finished with the slaughter keep your head in the sand amp believe in god",1
'591902709634113536',"in the wake of the #earthquake in nepal hour control room has been set up by mea \n+ \n+ \n+",1
'592918435350228992',"mr sardesai aaney sey uske aayi bahar even understand yr hint but linked with nepal nepal key tufaan sey bahar",1
'592147382705516544',"#retweet jeannie hartley thapapratistha had just seen ajenews interview someone on the ground in nepal speaking with torchlight illumin",1
'592855540600037376',"dont rush to nepal to help read this first claire bennett",1
'592197973641175041',"heartbreaking photos of nepal mourning thousands of earthquake victims via",1
'592155899923300353',"stay strong nepal",1
'592367653370466305',"my lovely friends please pray for nepal",1
'592743968498135040',"#baltimore #nepal #kenya the world all heavy on my mind #purpose",1
'592164780007247872',"let pray for #nepal",1
'592773090867806208',"hope don appear to not care about nepal or baltimore do just don really feel like have much of value to say about either",1
'592173562108121088',"#thankyoupm for helping of nepal",1
'591962510221127681',"what is the definition of the global currency reset #goldoutofhiding #nepal #greysanatomy #suicidesquad",1
'592594128862466048',"just can imagine what ppl are going through in nepal total devastation one second all ok next you are shelterless no food no water",1
'592754084844851200',"can history be rebuilt after #nepalearthquake? historic sites in rubble after #nepalquake",1
'592735446259671040',"got newspaper for the first time in while really have no clue wtf has been happening why riots in baltimore? what this about nepal?",1
'592800191570382848',"#nepalearthquake prayers for all those in miseries",1
'592085707813847042',"please rt",1
'592621997399539713',"hope everyone that suffered from the nepalearthqua will be better #nepalearthquake",1
'592590231519555584',"nepal quake death toll rises above",1
'592904746370994177',"#indiawithnepal\nour prayers on your side",1
'592592792964075521',"hi frndz\ngod plz save people of nepal",1
'592766292190441475',"earthquakes in nepal riots in baltimore my aching heart pain glad avengers age of ultron comes out this week",1
'592751228830019584',"thank you so muchy toure amazing",1
'592589467828948992',"feeling devastated in kathmandu",1
'592615756702978049',"whole country is distracted thousands casualties pay some amount nepal country makeover lookingvisit",1
'592590610378395648',"international hadr collaboration nepal earthquake enhancing international humanitarian cooperation #helpnepal",1
'592683460260663296',"christian preacher adds insult to injury with nepal tweet via",1
'592707332485812224',"remembering nepal and it people here photo of nepal terraced countryside byrne #bugwood org #nepal",1
'592592609069010944',"praying for victims of #nepalearthquake giving via aid love nepal tragic loss of life amp history familiar places gone",1
'592634170708402176',"#gossip the nightmare everyone saw coming #us #nepal",1
'592350980626190336',"scared to imagine what the damage would be at the epicentre areas praying its not what it looks like \n#earthquake\n#nepal\n#earthquakeagain",1
'592745277934669824',"country profile the #languages of #nepal",1
'592159314921463808',"#nepalquakerelief\nrelief wrk carried out shows rss sanskar org wud proud of its former pracharak for sure",1
'592820060995133440',"could these be the canadian couple?",1
'592100491657682944',"spoke to regina woman today with family in #nepal thankfully unharmed she spent all night trying to reach them",1
'592623511102881792',"check this story out at",1
'592892986477957120',"#nepal #bali #istandformercy have never will never like your politcs #auspol acknowledge your good work as fm",1
'592683603986935808',"want to go to nepal and help",1
'592592583110471680',"we should watch out for china who is eying nepal ~\n\n",1
'592953527858630656',"god bless the child",1
'592593590959771648',"they just paid off big money to their dear friend pakistan so they cant afford to pay to nepal",1
'591902893801742337',"still slightly shaking was shocked when read how many casualties in kathmandu my thoughts to all who have to suffer",1
