label,tweet_id
other_useful_information,'503644983019446272'
injured_or_dead_people,'503644986257440768'
not_related_or_irrelevant,'503644988606259200'
infrastructure_and_utilities_damage,'503644991239909376'
caution_and_advice,'503644993727516672'
infrastructure_and_utilities_damage,'503644995216506880'
other_useful_information,'503644998386982912'
other_useful_information,'503644998412554240'
infrastructure_and_utilities_damage,'503644998840352768'
other_useful_information,'503645004322312192'
other_useful_information,'503645005290823681'
other_useful_information,'503645005349527552'
other_useful_information,'503645006327209984'
infrastructure_and_utilities_damage,'503645007547346944'
donation_needs_or_offers_or_volunteering_services,'503645008755687424'
other_useful_information,'503645011096117248'
injured_or_dead_people,'503645012358619136'
infrastructure_and_utilities_damage,'503645013793062912'
other_useful_information,'503645015633973248'
other_useful_information,'503645017693777920'
other_useful_information,'503645018138361856'
infrastructure_and_utilities_damage,'503645019048534016'
not_related_or_irrelevant,'503645020247687168'
other_useful_information,'503645021330235393'
other_useful_information,'503645022244200448'
other_useful_information,'503645023275991040'
infrastructure_and_utilities_damage,'503645024949530624'
other_useful_information,'503645028930306048'
other_useful_information,'503645030117310465'
other_useful_information,'503645030679330817'
infrastructure_and_utilities_damage,'503645030742233088'
other_useful_information,'503645036760666112'
donation_needs_or_offers_or_volunteering_services,'503645039726448640'
other_useful_information,'503645041294704640'
other_useful_information,'503645042398208000'
other_useful_information,'503645043010584576'
other_useful_information,'503645043538657280'
other_useful_information,'503645044575064064'
other_useful_information,'503645045082570752'
caution_and_advice,'503645050627035136'
infrastructure_and_utilities_damage,'503645050656419840'
not_related_or_irrelevant,'503645053978705920'
other_useful_information,'503645055320485888'
other_useful_information,'503645056050290688'
injured_or_dead_people,'503645057157586944'
other_useful_information,'503645057656700928'
caution_and_advice,'503645058110083072'
other_useful_information,'503645060307484673'
not_related_or_irrelevant,'503645061850992640'
other_useful_information,'503645064124305408'
other_useful_information,'503645067576217600'
other_useful_information,'503645067932733440'
infrastructure_and_utilities_damage,'503645071443382272'
infrastructure_and_utilities_damage,'503645072370327552'
other_useful_information,'503645074740084736'
other_useful_information,'503645074786222080'
caution_and_advice,'503645075163717632'
infrastructure_and_utilities_damage,'503645076828848128'
other_useful_information,'503645076942102528'
other_useful_information,'503645077357350912'
other_useful_information,'503645080565977088'
caution_and_advice,'503645085654089728'
other_useful_information,'503645085934694400'
not_related_or_irrelevant,'503645086958096386'
other_useful_information,'503645088283496448'
other_useful_information,'503645089164296192'
other_useful_information,'503645094181085185'
infrastructure_and_utilities_damage,'503645094462124032'
other_useful_information,'503645095695233025'
donation_needs_or_offers_or_volunteering_services,'503645097565495296'
other_useful_information,'503645098551558144'
other_useful_information,'503645099423973376'
other_useful_information,'503645102318034944'
not_related_or_irrelevant,'503645102347014144'
other_useful_information,'503645102385143809'
caution_and_advice,'503645103496638464'
infrastructure_and_utilities_damage,'503645107367591936'
other_useful_information,'503645108689207296'
not_related_or_irrelevant,'503645108739526656'
sympathy_and_emotional_support,'503645114619551744'
other_useful_information,'503645116276293632'
other_useful_information,'503645117094182912'
other_useful_information,'503645117404553216'
other_useful_information,'503645121712492544'
other_useful_information,'503645123133964288'
injured_or_dead_people,'503645124019384320'
infrastructure_and_utilities_damage,'503645129983660032'
other_useful_information,'503645131342229504'
other_useful_information,'503645131883286528'
other_useful_information,'503645136426119168'
injured_or_dead_people,'503645138435182592'
other_useful_information,'503645139160428544'
infrastructure_and_utilities_damage,'503645139735445504'
donation_needs_or_offers_or_volunteering_services,'503645146844758016'
other_useful_information,'503645147146383360'
not_related_or_irrelevant,'503645150564720640'
other_useful_information,'503645153534693377'
not_related_or_irrelevant,'503645155120144384'
other_useful_information,'503645159536738306'
other_useful_information,'503645161138565120'
sympathy_and_emotional_support,'503645162233290752'
other_useful_information,'503645169993129984'
sympathy_and_emotional_support,'503645170060259328'
not_related_or_irrelevant,'503645170315710464'
other_useful_information,'503645170466684928'
infrastructure_and_utilities_damage,'503645170760683523'
other_useful_information,'503645172102889472'
other_useful_information,'503645172240891904'
other_useful_information,'503645174350614528'
sympathy_and_emotional_support,'503645174958804992'
other_useful_information,'503645175265361920'
other_useful_information,'503645175319912450'
other_useful_information,'503645175696990208'
other_useful_information,'503645178906050561'
injured_or_dead_people,'503645179807416320'
other_useful_information,'503645180017524736'
other_useful_information,'503645185629097984'
other_useful_information,'503645191329554433'
injured_or_dead_people,'503645195380879360'
other_useful_information,'503645196156805120'
donation_needs_or_offers_or_volunteering_services,'503645197587070976'
infrastructure_and_utilities_damage,'503645198652428289'
injured_or_dead_people,'503645199026106368'
infrastructure_and_utilities_damage,'503645200183730177'
infrastructure_and_utilities_damage,'503645201173200897'
other_useful_information,'503645202007851008'
other_useful_information,'503645203572346880'
injured_or_dead_people,'503645207355592704'
other_useful_information,'503645207590486017'
injured_or_dead_people,'503645208383201281'
other_useful_information,'503645212208427008'
injured_or_dead_people,'503645212426514432'
other_useful_information,'503645213274165250'
other_useful_information,'503645214926307328'
infrastructure_and_utilities_damage,'503645217510019073'
other_useful_information,'503645217619054592'
other_useful_information,'503645218063654912'
other_useful_information,'503645219276226561'
other_useful_information,'503645219670085632'
not_related_or_irrelevant,'503645219837857792'
donation_needs_or_offers_or_volunteering_services,'503645219917922304'
infrastructure_and_utilities_damage,'503645222136725504'
other_useful_information,'503645222186668032'
infrastructure_and_utilities_damage,'503645223369465856'
other_useful_information,'503645223998599168'
injured_or_dead_people,'503645225009426432'
injured_or_dead_people,'503645225126883328'
other_useful_information,'503645225214951424'
infrastructure_and_utilities_damage,'503645225659957249'
other_useful_information,'503645225948958720'
other_useful_information,'503645226192236544'
caution_and_advice,'503645226565517312'
other_useful_information,'503645228130004992'
other_useful_information,'503645228687831040'
other_useful_information,'503645228948279296'
infrastructure_and_utilities_damage,'503645230139052032'
other_useful_information,'503645231967772672'
other_useful_information,'503645232697974784'
not_related_or_irrelevant,'503645233540632577'
other_useful_information,'503645233746165760'
not_related_or_irrelevant,'503645235222573057'
other_useful_information,'503645235767816192'
infrastructure_and_utilities_damage,'503645236933824513'
infrastructure_and_utilities_damage,'503645237722361857'
other_useful_information,'503645237776875520'
other_useful_information,'503645238435807232'
injured_or_dead_people,'503645238447988736'
infrastructure_and_utilities_damage,'503645238645518338'
injured_or_dead_people,'503645239966306306'
other_useful_information,'503645242206478338'
injured_or_dead_people,'503645242944663552'
other_useful_information,'503645243351515136'
injured_or_dead_people,'503645243539861504'
other_useful_information,'503645244035186689'
other_useful_information,'503645245003677696'
other_useful_information,'503645245373169664'
other_useful_information,'503645245855129600'
donation_needs_or_offers_or_volunteering_services,'503645245863903232'
other_useful_information,'503645247868383232'
caution_and_advice,'503645249034387456'
caution_and_advice,'503645250091757568'
other_useful_information,'503645250242375680'
other_useful_information,'503645251727556609'
injured_or_dead_people,'503645251769081856'
donation_needs_or_offers_or_volunteering_services,'503645252956475393'
not_related_or_irrelevant,'503645254386716672'
caution_and_advice,'503645254772203521'
other_useful_information,'503645255720124416'
donation_needs_or_offers_or_volunteering_services,'503645256420569088'
injured_or_dead_people,'503645257804689409'
other_useful_information,'503645260845944832'
other_useful_information,'503645260937842689'
other_useful_information,'503645262175567872'
other_useful_information,'503645263764811776'
other_useful_information,'503645264377176064'
other_useful_information,'503645264503005184'
donation_needs_or_offers_or_volunteering_services,'503645267464163328'
other_useful_information,'503645270446702593'
infrastructure_and_utilities_damage,'503645271398416384'
other_useful_information,'503645271562412032'
infrastructure_and_utilities_damage,'503645272086282240'
other_useful_information,'503645274342838272'
other_useful_information,'503645275429163008'
other_useful_information,'503645277354721280'
other_useful_information,'503645279057223680'
other_useful_information,'503645279711539200'
infrastructure_and_utilities_damage,'503645279900278784'
other_useful_information,'503645281628352512'
infrastructure_and_utilities_damage,'503645282987679744'
injured_or_dead_people,'503645283457064960'
other_useful_information,'503645285700997120'
infrastructure_and_utilities_damage,'503645285948481536'
sympathy_and_emotional_support,'503645286942515200'
donation_needs_or_offers_or_volunteering_services,'503645287592652801'
infrastructure_and_utilities_damage,'503645288246939649'
other_useful_information,'503645288754470915'
infrastructure_and_utilities_damage,'503645289408765952'
infrastructure_and_utilities_damage,'503645289597919232'
other_useful_information,'503645289987600385'
other_useful_information,'503645291586015232'
other_useful_information,'503645292990722048'
infrastructure_and_utilities_damage,'503645293653409792'
caution_and_advice,'503645293867302912'
not_related_or_irrelevant,'503645294420951041'
other_useful_information,'503645294601330690'
other_useful_information,'503645296157421568'
other_useful_information,'503645297457635328'
other_useful_information,'503645297600249856'
sympathy_and_emotional_support,'503645299886530562'
injured_or_dead_people,'503645300506914816'
injured_or_dead_people,'503645301450625024'
other_useful_information,'503645301727444994'
other_useful_information,'503645301886832640'
other_useful_information,'503645302092341248'
other_useful_information,'503645305246470144'
infrastructure_and_utilities_damage,'503645305863430144'
infrastructure_and_utilities_damage,'503645308270567424'
other_useful_information,'503645308975194113'
infrastructure_and_utilities_damage,'503645309701218304'
injured_or_dead_people,'503645310875226113'
other_useful_information,'503645313564155906'
not_related_or_irrelevant,'503645314301964288'
not_related_or_irrelevant,'503645315618967552'
other_useful_information,'503645316239745024'
injured_or_dead_people,'503645316743458816'
other_useful_information,'503645317535780864'
not_related_or_irrelevant,'503645317905252352'
infrastructure_and_utilities_damage,'503645320010805249'
other_useful_information,'503645322162499584'
infrastructure_and_utilities_damage,'503645322972000256'
other_useful_information,'503645323101626368'
infrastructure_and_utilities_damage,'503645323323920385'
other_useful_information,'503645323730751489'
other_useful_information,'503645323957248001'
infrastructure_and_utilities_damage,'503645323970224130'
infrastructure_and_utilities_damage,'503645325853093889'
other_useful_information,'503645327107190784'
other_useful_information,'503645328252219392'
other_useful_information,'503645328793288704'
not_related_or_irrelevant,'503645330370723843'
infrastructure_and_utilities_damage,'503645330986913792'
infrastructure_and_utilities_damage,'503645331720912896'
not_related_or_irrelevant,'503645333855801345'
other_useful_information,'503645334414049280'
other_useful_information,'503645336129515521'
injured_or_dead_people,'503645336154689537'
other_useful_information,'503645336758669312'
other_useful_information,'503645338574417920'
injured_or_dead_people,'503645339211952128'
infrastructure_and_utilities_damage,'503645340306644992'
other_useful_information,'503645340801564672'
other_useful_information,'503645346053234689'
infrastructure_and_utilities_damage,'503645346132922369'
other_useful_information,'503645347264995328'
infrastructure_and_utilities_damage,'503645351069626370'
other_useful_information,'503645353531695105'
infrastructure_and_utilities_damage,'503645353824899072'
sympathy_and_emotional_support,'503645354873458688'
other_useful_information,'503645356207665152'
injured_or_dead_people,'503645362125414400'
infrastructure_and_utilities_damage,'503645362532270080'
other_useful_information,'503645363069542401'
not_related_or_irrelevant,'503645363127869440'
infrastructure_and_utilities_damage,'503645366018113536'
infrastructure_and_utilities_damage,'503645367934918656'
other_useful_information,'503645368001634304'
other_useful_information,'503645368626597889'
other_useful_information,'503645369356402688'
other_useful_information,'503645369927237632'
injured_or_dead_people,'503645371340312576'
other_useful_information,'503645371428384768'
infrastructure_and_utilities_damage,'503645372145999873'
injured_or_dead_people,'503645372590219265'
injured_or_dead_people,'503645373379125248'
other_useful_information,'503645375886938112'
other_useful_information,'503645376532848640'
other_useful_information,'503645379263352832'
sympathy_and_emotional_support,'503645379494027264'
infrastructure_and_utilities_damage,'503645380249018368'
other_useful_information,'503645380752338944'
infrastructure_and_utilities_damage,'503645382249697280'
caution_and_advice,'503645382816301057'
infrastructure_and_utilities_damage,'503645383231172608'
other_useful_information,'503645383499993088'
not_related_or_irrelevant,'503645383617413121'
infrastructure_and_utilities_damage,'503645383856103424'
other_useful_information,'503645387539107843'
infrastructure_and_utilities_damage,'503645387882647552'
other_useful_information,'503645388520181760'
other_useful_information,'503645388830560256'
other_useful_information,'503645392248922112'
not_related_or_irrelevant,'503645393385582592'
other_useful_information,'503645393997946880'
injured_or_dead_people,'503645394384191488'
donation_needs_or_offers_or_volunteering_services,'503645400079675392'
infrastructure_and_utilities_damage,'503645400704630784'
infrastructure_and_utilities_damage,'503645401270845440'
injured_or_dead_people,'503645407654998016'
other_useful_information,'503645413422145538'
other_useful_information,'503645413787049984'
injured_or_dead_people,'503645414235856896'
other_useful_information,'503645418459103232'
other_useful_information,'503645419121803264'
caution_and_advice,'503645420472397824'
infrastructure_and_utilities_damage,'503645420803735552'
injured_or_dead_people,'503645420875423746'
infrastructure_and_utilities_damage,'503645420900196352'
other_useful_information,'503645423005757442'
not_related_or_irrelevant,'503645423370645504'
other_useful_information,'503645426122113024'
sympathy_and_emotional_support,'503645426260525056'
other_useful_information,'503645427162296321'
other_useful_information,'503645428135374848'
infrastructure_and_utilities_damage,'503645428378648576'
other_useful_information,'503645429058109440'
other_useful_information,'503645429217492992'
not_related_or_irrelevant,'503645429452771331'
other_useful_information,'503645429960290304'
donation_needs_or_offers_or_volunteering_services,'503645430110900224'
donation_needs_or_offers_or_volunteering_services,'503645431490805760'
other_useful_information,'503645433244426240'
other_useful_information,'503645436129714176'
not_related_or_irrelevant,'503645436360417280'
other_useful_information,'503645436498833408'
injured_or_dead_people,'503645436838952960'
infrastructure_and_utilities_damage,'503645436997955585'
donation_needs_or_offers_or_volunteering_services,'503645437484494848'
injured_or_dead_people,'503645438495694848'
other_useful_information,'503645439120248832'
other_useful_information,'503645439766568962'
other_useful_information,'503645439795548160'
infrastructure_and_utilities_damage,'503645441301311489'
other_useful_information,'503645442614497280'
not_related_or_irrelevant,'503645445416304640'
other_useful_information,'503645445563105280'
other_useful_information,'503645445629833216'
other_useful_information,'503645446498430976'
not_related_or_irrelevant,'503645446917472257'
other_useful_information,'503645447341092864'
infrastructure_and_utilities_damage,'503645447869591552'
other_useful_information,'503645448134201344'
injured_or_dead_people,'503645448754962434'
injured_or_dead_people,'503645450226765824'
infrastructure_and_utilities_damage,'503645450608836608'
other_useful_information,'503645453695471616'
other_useful_information,'503645453766778880'
caution_and_advice,'503645454006222848'
donation_needs_or_offers_or_volunteering_services,'503645455415119872'
other_useful_information,'503645456820617217'
other_useful_information,'503645457156169728'
other_useful_information,'503645457252233216'
other_useful_information,'503645457663283200'
infrastructure_and_utilities_damage,'503645457923321856'
other_useful_information,'503645459177820161'
other_useful_information,'503645460280528896'
injured_or_dead_people,'503645460574531584'
other_useful_information,'503645461266169856'
donation_needs_or_offers_or_volunteering_services,'503645461824036864'
other_useful_information,'503645461924687872'
infrastructure_and_utilities_damage,'503645462318964736'
other_useful_information,'503645462520266753'
injured_or_dead_people,'503645463133052928'
infrastructure_and_utilities_damage,'503645463703068672'
other_useful_information,'503645464181604353'
injured_or_dead_people,'503645466220052480'
other_useful_information,'503645468845293568'
other_useful_information,'503645469482827778'
other_useful_information,'503645469784813568'
other_useful_information,'503645470896316416'
other_useful_information,'503645471664254976'
not_related_or_irrelevant,'503645475170312192'
infrastructure_and_utilities_damage,'503645475396808704'
other_useful_information,'503645475493265408'
other_useful_information,'503645476860616705'
other_useful_information,'503645477410062336'
other_useful_information,'503645477456187394'
donation_needs_or_offers_or_volunteering_services,'503645478127296512'
injured_or_dead_people,'503645478781583360'
donation_needs_or_offers_or_volunteering_services,'503645478882250752'
infrastructure_and_utilities_damage,'503645478945161216'
other_useful_information,'503645479951794176'
not_related_or_irrelevant,'503645481524686849'
other_useful_information,'503645481780510720'
other_useful_information,'503645484104167424'
donation_needs_or_offers_or_volunteering_services,'503645486390050816'
infrastructure_and_utilities_damage,'503645486427803648'
infrastructure_and_utilities_damage,'503645486490730497'
infrastructure_and_utilities_damage,'503645486927335424'
other_useful_information,'503645489569742849'
other_useful_information,'503645490143952897'
not_related_or_irrelevant,'503645493226795008'
caution_and_advice,'503645494879338496'
infrastructure_and_utilities_damage,'503645495689224193'
infrastructure_and_utilities_damage,'503645498298097664'
other_useful_information,'503645498415513600'
other_useful_information,'503645502538149888'
injured_or_dead_people,'503645505541652480'
other_useful_information,'503645506975719424'
not_related_or_irrelevant,'503645509622714369'
caution_and_advice,'503645513145929728'
infrastructure_and_utilities_damage,'503645514395828224'
donation_needs_or_offers_or_volunteering_services,'503645515758583808'
other_useful_information,'503645515951923202'
caution_and_advice,'503645519529263104'
other_useful_information,'503645520946941952'
infrastructure_and_utilities_damage,'503645521039593472'
other_useful_information,'503645522566320128'
donation_needs_or_offers_or_volunteering_services,'503645523950460929'
infrastructure_and_utilities_damage,'503645524558233600'
other_useful_information,'503645525250699264'
infrastructure_and_utilities_damage,'503645528794873856'
not_related_or_irrelevant,'503645531219197953'
other_useful_information,'503645532242194432'
injured_or_dead_people,'503645537238003713'
other_useful_information,'503645538504671232'
other_useful_information,'503645540542738432'
donation_needs_or_offers_or_volunteering_services,'503645546423537664'
donation_needs_or_offers_or_volunteering_services,'503645548793307136'
other_useful_information,'503645549178785792'
other_useful_information,'503645551435333634'
not_related_or_irrelevant,'503645553603801088'
infrastructure_and_utilities_damage,'503645554526519296'
injured_or_dead_people,'503645554635976704'
injured_or_dead_people,'503645555440877569'
injured_or_dead_people,'503645556736925697'
sympathy_and_emotional_support,'503645556787646464'
other_useful_information,'503645557525852160'
not_related_or_irrelevant,'503645559568498690'
infrastructure_and_utilities_damage,'503645559949758464'
other_useful_information,'503645560142708736'
missing_trapped_or_found_people,'503645560398569472'
other_useful_information,'503645560868323329'
injured_or_dead_people,'503645561388806144'
other_useful_information,'503645562223468544'
sympathy_and_emotional_support,'503645562932314113'
infrastructure_and_utilities_damage,'503645562982658049'
injured_or_dead_people,'503645564257705984'
other_useful_information,'503645565100781568'
other_useful_information,'503645566127988736'
injured_or_dead_people,'503645567587999744'
other_useful_information,'503645568540106753'
donation_needs_or_offers_or_volunteering_services,'503645568728449024'
other_useful_information,'503645568942747648'
other_useful_information,'503645572113661953'
other_useful_information,'503645574256533504'
other_useful_information,'503645574503997441'
other_useful_information,'503645576542433280'
other_useful_information,'503645576563412992'
donation_needs_or_offers_or_volunteering_services,'503645577419444224'
other_useful_information,'503645577717235712'
other_useful_information,'503645578874847232'
caution_and_advice,'503645582171193345'
injured_or_dead_people,'503645582893019137'
injured_or_dead_people,'503645585032085508'
other_useful_information,'503645591570620416'
infrastructure_and_utilities_damage,'503645591839072257'
other_useful_information,'503645592837312512'
other_useful_information,'503645593088978944'
donation_needs_or_offers_or_volunteering_services,'503645593495814144'
other_useful_information,'503645593705529344'
injured_or_dead_people,'503645594053664769'
other_useful_information,'503645594326282240'
infrastructure_and_utilities_damage,'503645594926469120'
infrastructure_and_utilities_damage,'503645595232264192'
other_useful_information,'503645595437780992'
not_related_or_irrelevant,'503645597153636355'
other_useful_information,'503645597266874368'
donation_needs_or_offers_or_volunteering_services,'503645598105743360'
other_useful_information,'503645598365790208'
other_useful_information,'503645598680363010'
other_useful_information,'503645598935822336'
other_useful_information,'503645599250804736'
other_useful_information,'503645601436024833'
other_useful_information,'503645602358362112'
injured_or_dead_people,'503645605353095169'
other_useful_information,'503645608411140097'
injured_or_dead_people,'503645608499228673'
not_related_or_irrelevant,'503645609371246592'
caution_and_advice,'503645610197544960'
sympathy_and_emotional_support,'503645611871051776'
other_useful_information,'503645613250981888'
not_related_or_irrelevant,'503645618384809984'
infrastructure_and_utilities_damage,'503645618774880256'
other_useful_information,'503645621493190657'
sympathy_and_emotional_support,'503645622046453760'
sympathy_and_emotional_support,'503645626454646785'
not_related_or_irrelevant,'503645627415154688'
injured_or_dead_people,'503645628363067392'
other_useful_information,'503645628732170240'
missing_trapped_or_found_people,'503645631055790080'
injured_or_dead_people,'503645632322895872'
other_useful_information,'503645632381214721'
caution_and_advice,'503645632952041472'
infrastructure_and_utilities_damage,'503645633190715392'
other_useful_information,'503645633329508354'
other_useful_information,'503645634092867584'
infrastructure_and_utilities_damage,'503645634167980032'
injured_or_dead_people,'503645585032085508'
infrastructure_and_utilities_damage,'503644719826472960'
other_useful_information,'503645294601330690'
infrastructure_and_utilities_damage,'503645072370327552'
sympathy_and_emotional_support,'503644609839632384'
injured_or_dead_people,'503643131624292352'
donation_needs_or_offers_or_volunteering_services,'503645546423537664'
other_useful_information,'503644658325397504'
other_useful_information,'503644907635245058'
donation_needs_or_offers_or_volunteering_services,'503645515758583808'
infrastructure_and_utilities_damage,'503645331720912896'
other_useful_information,'503644073044238336'
infrastructure_and_utilities_damage,'503644006048206848'
